00:51:11.060+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1h27m30s538ms).
08:59:14.547+0900 [http-nio-9282-exec-4] INFO  com.project1.order.OrderController - regionSelect
08:59:14.571+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderController - regionSelect
08:59:14.572+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderController - way_2005@naver.com
08:59:14.572+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderController - 2
08:59:14.572+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderController - 2023-01-24
08:59:14.572+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderController - 2023-01-25
08:59:14.572+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderController - am
08:59:14.572+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderController - am
08:59:15.464+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - purchaseCheck
08:59:15.480+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - way_2005@naver.com
08:59:15.480+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - 2
08:59:32.641+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderController - purchasedTicketA
08:59:32.642+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderService - servicePurchaseTicket
08:59:32.642+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderService - way_2005@naver.com
08:59:32.642+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderService - 2
08:59:32.642+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderService - people : 2
08:59:32.642+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderService - region : 1
08:59:32.676+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderService - hihhi춘천
08:59:32.709+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderService - selectedRegion : 춘천
08:59:32.728+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderController - 1001240A0111001250A011way_2005@naver.com
08:59:32.729+0900 [http-nio-9282-exec-12] INFO  com.project1.order.OrderController - way_2005@naver.com
08:59:33.967+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderController - purchasedTicketB
08:59:33.968+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderController - 1001240A0111001250A011way_2005@naver.com
08:59:37.511+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - serviceFindMapX
08:59:37.520+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - mapX : 127.716971
08:59:37.522+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - serviceFindMapY
08:59:37.525+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - mapY : 37.884658
09:04:15.389+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m39s166ms).
09:06:07.633+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanController - 125462
09:06:07.658+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:07.674+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - checkAdded : 0
09:06:10.784+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanController - insertPlanBucket
09:06:10.786+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:10.789+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - checkAdded : 0
09:06:11.173+0900 [http-nio-9282-exec-10] INFO  com.project1.plan.PlanController - insertPlanBucket
09:06:11.173+0900 [http-nio-9282-exec-10] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:11.174+0900 [http-nio-9282-exec-10] INFO  com.project1.plan.PlanService - checkAdded : 0
09:06:11.525+0900 [http-nio-9282-exec-10] INFO  com.project1.plan.PlanService - serviceInsertPlanBucket
09:06:11.657+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanController - 125462
09:06:11.658+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:11.661+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - checkAdded : 0
09:06:13.168+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanController - 1104176
09:06:13.170+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:13.173+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - checkAdded : 0
09:06:13.870+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanController - insertPlanBucket
09:06:13.872+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:13.875+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - checkAdded : 0
09:06:13.958+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - serviceInsertPlanBucket
09:06:14.145+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanController - 1104176
09:06:14.147+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:14.149+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - checkAdded : 0
09:06:17.454+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - serviceInsertPlanBucket
09:06:21.893+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanController - insertPlanBucket
09:06:21.897+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:21.901+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - checkAdded : 1
09:06:23.281+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanController - insertPlanBucket
09:06:23.283+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:23.286+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - checkAdded : 1
09:06:23.475+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanController - 1104176
09:06:23.475+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:23.478+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - checkAdded : 0
09:06:27.474+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - serviceFindMapX
09:06:27.479+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - mapX : 127.716971
09:06:27.484+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - serviceFindMapY
09:06:27.488+0900 [http-nio-9282-exec-12] INFO  com.project1.plan.PlanService - mapY : 37.884658
09:06:28.075+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - serviceFindMapX
09:06:28.078+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - mapX : 127.716971
09:06:28.080+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - serviceFindMapY
09:06:28.082+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - mapY : 37.884658
09:06:28.088+0900 [http-nio-9282-exec-10] INFO  com.project1.plan.PlanController - 128778
09:06:28.088+0900 [http-nio-9282-exec-10] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:28.090+0900 [http-nio-9282-exec-10] INFO  com.project1.plan.PlanService - checkAdded : 0
09:06:28.713+0900 [http-nio-9282-exec-10] INFO  com.project1.plan.PlanController - 1104176
09:06:28.715+0900 [http-nio-9282-exec-10] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:28.717+0900 [http-nio-9282-exec-10] INFO  com.project1.plan.PlanService - checkAdded : 0
09:06:34.072+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - serviceFindMapX
09:06:34.075+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - mapX : 127.716971
09:06:34.076+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - serviceFindMapY
09:06:34.078+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - mapY : 37.884658
09:06:43.849+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanController - 2913433
09:06:43.853+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:06:43.857+0900 [http-nio-9282-exec-4] INFO  com.project1.plan.PlanService - checkAdded : 0
09:06:47.533+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - serviceFindMapX
09:06:47.538+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - mapX : 127.716971
09:06:47.541+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - serviceFindMapY
09:06:47.543+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - mapY : 37.884658
09:07:01.367+0900 [http-nio-9282-exec-10] INFO  com.project1.member.MemberController - goSignUp
09:07:01.367+0900 [http-nio-9282-exec-10] INFO  com.project1.member.MemberController - goSignUp
09:07:15.390+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanController - 2852445
09:07:15.393+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - serviceCheckAdded
09:07:15.399+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - checkAdded : 0
09:11:36.081+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=3m50s630ms).
09:30:08.783+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=18m2s694ms).
10:22:05.470+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=51m26s682ms).
10:24:36.290+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m865ms).
10:29:17.485+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=46s158ms).
10:30:52.810+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1m5s317ms).
10:34:32.018+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=3m39s207ms).
10:37:36.088+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=58s200ms).
10:40:47.357+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1m2s698ms).
10:58:51.685+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=18m4s328ms).
11:04:37.518+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=5m45s833ms).
